article;weighted_regulatory_operators;unweighted_regulatory_operators;operators_total;fres;sentences;words;syllables;words_per_sentence;syllables_per_word;number_internal_references;complexity_with_references;clump_size
CRR_76;7;4;92;20,113600240818812;11;453;776;41,18181818181818;1,7130242825607065;8;8,093861405340996e+23;1
CRR_77;9;5;43;14,365335820895552;4;134;251;33,5;1,873134328358209;0;9;1
CRR_78;80;43;273;7,72726638023633;19;980;1700;51,578947368421055;1,7346938775510203;3;8,865127497635262e+22;489
CRR_78a;54;28;181;4,753122448979639;15;588;1128;39,2;1,9183673469387754;2;8,865127497635262e+22;489
CRR_79;10;6;62;19,684502617801087;7;191;360;27,285714285714285;1,8848167539267016;0;10;1
CRR_79a;5;3;29;25,24155115511553;3;101;176;33,666666666666664;1,7425742574257426;0;5;1
CRR_80;17;10;83;15,029181818181826;11;300;582;27,272727272727273;1,94;0;17;1
CRR_81;15;7;76;-5,35683870967739;5;279;513;55,8;1,8387096774193548;1;8,865127497635262e+22;489
CRR_82;20;6;64;-81,79122693726936;2;271;484;135,5;1,7859778597785978;1;9,75164024739879e+22;1
CRR_83;13;7;79;10,345000000000027;7;360;614;51,42857142857143;1,7055555555555555;2;1,950328049479758e+23;1
CRR_84;83;44;245;6,45879406759056;18;914;1608;50,77777777777778;1,7592997811816193;12;8,865127497635262e+22;489
CRR_85;53;28;145;5,749482758620701;10;580;975;58,0;1,6810344827586208;8;8,865127497635262e+22;489
CRR_86;8;3;18;-37,27868421052628;1;76;150;76,0;1,9736842105263157;1;9,75164024739879e+22;1
CRR_87;52;28;148;7,599644804088598;10;587;969;58,7;1,6507666098807496;9;8,865127497635262e+22;489
CRR_88;5;3;17;12,176541095890457;2;73;136;36,5;1,8630136986301369;1;9,75164024739879e+22;1
CRR_88a;21;8;59;-38,27508793969845;2;199;339;99,5;1,7035175879396984;1;9,75164024739879e+22;1
CRR_88b;7;5;12;32,163333333333355;2;54;94;27,0;1,7407407407407407;0;7;1
CRR_89;14;11;65;41,47741684549359;8;233;374;29,125;1,6051502145922747;0;14;1
CRR_90;4;3;14;38,11169811320758;1;53;72;53,0;1,3584905660377358;2;8,865127497635262e+22;489
CRR_91;9;7;43;40,71550000000002;5;144;233;28,8;1,6180555555555556;2;35,400000000000006;1
CRR_92;88;48;294;9,684026511831775;20;1141;1878;57,05;1,6459246275197195;24;8,865127497635262e+22;489
CRR_92a;9;5;72;13,717881889763817;5;254;425;50,8;1,6732283464566928;6;8,865127497635262e+22;489
CRR_92b;18;12;80;30,25017241379311;7;232;392;33,142857142857146;1,6896551724137931;1;8,865127497635262e+22;489
CRR_93;16;14;70;51,76828282828285;11;243;381;22,09090909090909;1,5679012345679013;0;16;1
CRR_94;52;37;265;35,532550323508275;26;963;1522;37,03846153846154;1,5804776739356179;11;8,865127497635262e+22;489
CRR_95;15;12;67;43,60425324675329;8;308;452;38,5;1,4675324675324675;3;8,865127497635262e+22;489
CRR_96;6;4;60;28,690731707317127;6;246;397;41,0;1,613821138211382;3;8,865127497635262e+22;489
CRR_97;12;9;81;41,6024864864865;10;296;473;29,6;1,597972972972973;3;8,865127497635262e+22;489
CRR_98;10;6;61;24,468410958904116;5;219;357;43,8;1,63013698630137;3;8,865127497635262e+22;489
CRR_102;13;14;49;65,5215072765073;13;148;227;11,384615384615385;1,5337837837837838;6;8,865127497635262e+22;489
CRR_103;78;31;158;-31,276706507304098;6;502;909;83,66666666666667;1,8107569721115537;1;8,865127497635262e+22;489
CRR_104;57;37;279;27,112225822532423;34;1121;1938;32,970588235294116;1,728813559322034;2;8,865127497635262e+22;489
CRR_104a;48;30;213;24,5445989304813;21;561;1029;26,714285714285715;1,8342245989304813;2;8,865127497635262e+22;489
CRR_104b;55;37;192;30,880965174129386;15;536;885;35,733333333333334;1,6511194029850746;1;8,865127497635262e+22;489
CRR_104c;24;15;118;25,470554323725082;11;451;745;41,0;1,6518847006651884;2;8,865127497635262e+22;489
CRR_105;102;61;386;19,20537006121316;42;1198;2247;28,523809523809526;1,8756260434056762;1;8,865127497635262e+22;489
CRR_106;89;53;270;19,730087803426187;26;1163;1948;44,73076923076923;1,6749785038693035;10;8,865127497635262e+22;489
CRR_107;20;13;113;27,900350291909973;11;327;575;29,727272727272727;1,7584097859327217;3;8,865127497635262e+22;489
CRR_108;34;17;251;1,410000000000025;16;960;1640;60,0;1,7083333333333333;8;8,865127497635262e+22;489
CRR_109;2;1;8;23,932500000000033;2;27;54;13,5;2,0;0;2;1
CRR_110;24;15;107;24,813171902268778;12;382;676;31,833333333333332;1,7696335078534031;12;8,865127497635262e+22;489
CRR_110a;3;2;16;28,854285714285737;2;56;99;28,0;1,7678571428571428;1;120,7;1
CRR_111;26;18;161;34,700096153846175;20;585;985;29,25;1,6837606837606838;6;8,865127497635262e+22;489
CRR_112;7;2;31;-91,26999999999998;1;127;254;127,0;2,0;0;7;1
CRR_113;67;38;268;14,826932173665767;22;959;1675;43,59090909090909;1,7466110531803962;4;8,865127497635262e+22;489
CRR_114;12;10;98;47,465655940594075;12;303;479;25,25;1,5808580858085808;2;68,10000000000001;1
CRR_115;26;18;202;31,8096239540767;18;571;964;31,72222222222222;1,6882661996497372;2;82,10000000000001;1
CRR_116;20;14;133;32,87892857142859;14;399;684;28,5;1,7142857142857142;2;119,11000000000001;1
CRR_117;16;9;70;16,179649122807007;9;285;534;31,666666666666668;1,8736842105263158;1;8,865127497635262e+22;489
CRR_118;12;4;21;-62,181956521739124;1;92;191;92,0;2,0760869565217392;0;12;1
CRR_119;16;11;71;32,996706827309225;9;249;429;27,666666666666668;1,7228915662650603;2;8,865127497635262e+22;489
CRR_120;30;19;139;26,06862278761062;8;339;552;42,375;1,6283185840707965;2;132,63000000000002;1
CRR_121;117;45;351;-35,6336392532795;10;991;1662;99,1;1,6770938446014128;8;8,865127497635262e+22;489
CRR_122;3;4;33;74,45861971830988;5;71;99;14,2;1,3943661971830985;1;50,300000000000004;1
CRR_122a;113;34;465;-78,95950540114089;11;1498;2613;136,1818181818182;1,7443257676902537;6;8,865127497635262e+22;489
CRR_123;34;21;171;23,807006065857905;14;577;963;41,214285714285715;1,6689774696707105;0;34;1
CRR_123a;10;7;86;33,16659090909096;8;308;490;38,5;1,5909090909090908;1;17,700000000000003;1
CRR_124;193;103;937;7,613477653631293;56;2864;4987;51,142857142857146;1,7412709497206704;17;8,865127497635262e+22;489
CRR_125;34;20;210;17,119577553593984;13;732;1147;56,30769230769231;1,5669398907103824;3;8,865127497635262e+22;489
CRR_126;42;24;252;14,658495807127906;18;848;1447;47,111111111111114;1,7063679245283019;4;8,865127497635262e+22;489
CRR_126a;14;9;93;23,86979338842977;7;242;423;34,57142857142857;1,7479338842975207;2;8,865127497635262e+22;489
CRR_127;10;7;100;32,93464403973513;8;302;484;37,75;1,6026490066225165;4;8,865127497635262e+22;489
CRR_128;4;3;33;34,88970093457945;5;107;190;21,4;1,7757009345794392;3;8,865127497635262e+22;489
CRR_129;169;105;708;23,250864674665422;44;2167;3422;49,25;1,579141670512229;7;8,865127497635262e+22;489
CRR_130;7;3;10;-16,504999999999967;1;20;48;20,0;2,4;0;7;1
CRR_131;3;2;29;38,91838709677421;2;62;100;31,0;1,6129032258064515;1;50,300000000000004;1
CRR_132;62;36;325;16,58007355573642;25;1229;2039;49,16;1,6590724165988608;4;8,865127497635262e+22;489
CRR_132a;35;23;122;27,85125733011384;13;446;760;34,30769230769231;1,704035874439462;2;8,865127497635262e+22;489
CRR_132b;3;2;31;40,08239416058393;5;137;225;27,4;1,6423357664233578;6;8,865127497635262e+22;489
CRR_132c;27;14;154;4,030236842105296;10;608;1014;60,8;1,667763157894737;4;8,865127497635262e+22;489
CRR_133;74;41;263;11,045010547952614;19;973;1654;51,21052631578947;1,6998972250770812;1;8,865127497635262e+22;489
CRR_134;31;28;159;52,53471698113208;21;477;740;22,714285714285715;1,551362683438155;6;8,865127497635262e+22;489
CRR_135;4;4;36;58,54678571428573;8;140;216;17,5;1,542857142857143;1;68,46000000000001;1
CRR_136;43;25;179;17,054692450406776;13;539;941;41,46153846153846;1,74582560296846;0;43;1
CRR_137;9;6;52;25,4494117647059;7;187;341;26,714285714285715;1,8235294117647058;1;83,91000000000001;1
CRR_138;43;25;189;17,83253121627871;13;499;885;38,38461538461539;1,7735470941883769;1;9,75164024739879e+22;1
CRR_139;10;7;106;30,69195926966293;8;267;449;33,375;1,6816479400749065;1;9,75164024739879e+22;1
CRR_140;8;8;63;56,37128571428572;5;126;186;25,2;1,4761904761904763;0;8;1
CRR_141;3;2;56;26,305000000000035;7;224;392;32,0;1,75;1;9,75164024739879e+22;1
CRR_142;63;21;235;-59,41046044864224;7;847;1436;121,0;1,6953955135773318;6;8,865127497635262e+22;489
CRR_143;14;11;76;42,186666666666696;14;270;463;19,285714285714285;1,7148148148148148;0;14;1
CRR_144;32;15;134;-7,230723684210517;8;494;884;61,75;1,7894736842105263;2;8,865127497635262e+22;489
CRR_145;20;13;73;28,85925925925929;7;243;410;34,714285714285715;1,6872427983539096;0;20;1
CRR_146;10;4;23;-27,332068965517195;1;87;150;87,0;1,7241379310344827;0;10;1
CRR_147;85;54;412;25,223053237176913;41;1505;2568;36,707317073170735;1,7063122923588039;7;8,865127497635262e+22;489
CRR_148;28;19;127;31,509222761970875;11;393;646;35,72727272727273;1,643765903307888;3;8,865127497635262e+22;489
CRR_149;11;6;86;5,103821138211401;6;328;567;54,666666666666664;1,728658536585366;3;8,865127497635262e+22;489
CRR_150;28;15;144;7,329779918864119;10;493;871;49,3;1,7667342799188641;4;8,865127497635262e+22;489
CRR_151;23;20;204;51,99788461538466;26;611;946;23,5;1,5482815057283141;9;8,865127497635262e+22;489
CRR_152;33;22;229;31,124916742081467;25;884;1461;35,36;1,6527149321266967;7;8,865127497635262e+22;489
CRR_153;52;36;353;33,517727272727285;29;1034;1676;35,6551724137931;1,620889748549323;5;8,865127497635262e+22;489
CRR_154;26;17;197;28,129491869918752;18;615;1047;34,166666666666664;1,7024390243902439;2;8,865127497635262e+22;489
CRR_156;8;4;63;1,4086363636363899;2;132;216;66,0;1,6363636363636365;0;8;1
CRR_157;13;9;84;34,511909090909114;15;264;482;17,6;1,8257575757575757;2;8,865127497635262e+22;489
CRR_158;11;11;100;59,60300850460668;17;332;500;19,529411764705884;1,5060240963855422;6;8,865127497635262e+22;489
CRR_159;22;15;104;33,68446039603961;10;303;510;30,3;1,683168316831683;5;8,865127497635262e+22;489
CRR_159a;3;2;40;37,819230769230785;3;117;179;39,0;1,5299145299145298;4;8,865127497635262e+22;489
CRR_160;18;13;169;35,825681740904486;17;519;859;30,529411764705884;1,6551059730250481;7;8,865127497635262e+22;489
CRR_161;33;20;296;20,827835660580064;19;882;1448;46,421052631578945;1,6417233560090703;8;8,865127497635262e+22;489
CRR_162;113;56;453;-1,053131649961415;20;1297;2178;64,85;1,6792598303777948;6;8,865127497635262e+22;489
CRR_163;5;4;65;50,63228318584072;10;226;356;22,6;1,575221238938053;5;8,865127497635262e+22;489
CRR_164;80;48;379;19,75781367891574;34;1263;2230;37,14705882352941;1,765637371338084;10;8,865127497635262e+22;489
CRR_166;76;54;359;35,384298348649224;41;1059;1818;25,829268292682926;1,7167138810198301;11;8,865127497635262e+22;489
CRR_168;2;1;13;4,557692307692321;1;39;75;39,0;1,9230769230769231;0;2;1
CRR_169;9;6;44;29,515898722627753;8;137;259;17,125;1,8905109489051095;0;9;1
CRR_170;66;35;237;7,295384615384648;14;598;1104;42,714285714285715;1,8461538461538463;1;8,865127497635262e+22;489
CRR_171;29;19;125;28,03289184952982;14;319;587;22,785714285714285;1,8401253918495297;0;29;1
CRR_172;43;26;161;20,125062204310524;13;439;791;33,76923076923077;1,8018223234624147;3;8,865127497635262e+22;489
CRR_173;24;14;135;17,860131578947374;12;342;647;28,5;1,891812865497076;0;24;1
CRR_174;33;21;91;26,57321705426358;9;258;461;28,666666666666668;1,7868217054263567;0;33;1
CRR_175;29;17;99;17,871875000000017;14;320;627;22,857142857142858;1,959375;0;29;1
CRR_176;22;13;143;17,2771697892272;10;427;738;42,7;1,7283372365339578;2;8,865127497635262e+22;489
CRR_177;13;10;57;41,302732491389236;13;201;356;15,461538461538462;1,771144278606965;0;13;1
CRR_178;46;29;208;24,23549045226133;25;796;1414;31,84;1,7763819095477387;1;65,8;1
CRR_179;58;31;218;8,195529474812446;15;622;1151;41,46666666666667;1,8504823151125402;4;8,865127497635262e+22;489
CRR_180;90;49;447;9,534860451306429;28;1263;2262;45,107142857142854;1,7909738717339667;4;8,865127497635262e+22;489
CRR_181;68;37;331;9,438006228073647;23;1103;1939;47,95652173913044;1,757932910244787;1;8,865127497635262e+22;489
CRR_182;85;50;364;17,929367854001782;36;1137;2108;31,583333333333332;1,8540017590149516;0;85;1
CRR_183;65;42;289;26,727222222222252;29;810;1453;27,93103448275862;1,7938271604938272;5;8,865127497635262e+22;489
CRR_184;59;32;278;8,562987012987037;22;658;1306;29,90909090909091;1,9848024316109423;0;59;1
CRR_185;33;18;124;9,591558441558476;11;329;649;29,90909090909091;1,972644376899696;0;33;1
CRR_189;29;18;91;22,300470954356882;10;241;456;24,1;1,892116182572614;0;29;1
CRR_190;20;11;101;13,066093876449969;11;337;648;30,636363636363637;1,9228486646884273;1;8,865127497635262e+22;489
CRR_191;7;4;27;12,564784946236585;3;62;127;20,666666666666668;2,0483870967741935;0;7;1
CRR_192;10;4;36;-23,542499999999976;2;165;286;82,5;1,7333333333333334;1;8,865127497635262e+22;489
CRR_193;14;9;112;26,53172093023261;15;387;705;25,8;1,821705426356589;0;14;1
CRR_194;40;25;169;24,891536796536798;21;616;1108;29,333333333333332;1,7987012987012987;7;3,900656098959516e+23;1
CRR_195;3;2;21;17,752692307692342;3;78;150;26,0;1,9230769230769231;1;8,865127497635262e+22;489
CRR_196;7;3;34;-26,269999999999982;2;94;206;47,0;2,1914893617021276;4;8,865127497635262e+22;489
CRR_197;74;42;359;13,586919025157243;24;1325;2149;55,208333333333336;1,6218867924528302;16;8,865127497635262e+22;489
CRR_198;33;18;121;11,421019585253475;8;434;720;54,25;1,6589861751152073;3;8,865127497635262e+22;489
CRR_199;65;35;340;7,960076506930449;27;1157;2125;42,851851851851855;1,836646499567848;13;8,865127497635262e+22;489
CRR_200;0;0;19;6,778372093023279;2;86;159;43,0;1,8488372093023255;0;0;1
CRR_201;13;7;65;4,5510215053763545;6;248;470;41,333333333333336;1,8951612903225807;4;8,865127497635262e+22;489
CRR_203;0;0;4;0,21467391304352645;2;23;53;11,5;2,3043478260869565;0;0;1
CRR_204;7;5;65;35,4593537889354;9;239;408;26,555555555555557;1,707112970711297;0;7;1
CRR_204a;8;5;56;29,120339805825267;7;206;360;29,428571428571427;1,7475728155339805;0;8;1
CRR_205;10;3;47;-83,25192307692305;1;130;243;130,0;1,8692307692307693;1;8,865127497635262e+22;489
CRR_206;12;3;62;-123,0668421052631;1;171;316;171,0;1,847953216374269;1;8,865127497635262e+22;489
CRR_207;56;31;201;11,054703976274197;16;569;1074;35,5625;1,8875219683655535;1;8,865127497635262e+22;489
CRR_208;56;28;209;-0,22365665236048926;15;699;1320;46,6;1,888412017167382;2;8,865127497635262e+22;489
CRR_209;68;36;193;6,8266524216524544;13;486;931;37,38461538461539;1,9156378600823045;0;68;1
CRR_210;80;31;195;-35,14953934740879;7;521;1025;74,42857142857143;1,9673704414587332;1;154,8;1
CRR_211;4;1;64;-103,1781818181818;1;165;278;165,0;1,6848484848484848;1;8,865127497635262e+22;489
CRR_212;25;11;167;-14,426034136546178;6;415;741;69,16666666666667;1,7855421686746988;1;8,865127497635262e+22;489
CRR_213;30;17;113;13,509136780650579;11;436;789;39,63636363636363;1,8096330275229358;3;8,865127497635262e+22;489
CRR_214;10;6;73;17,340000000000032;6;270;459;45,0;1,7;5;8,865127497635262e+22;489
CRR_215;31;16;118;3,7649009900990222;7;404;690;57,714285714285715;1,7079207920792079;2;8,865127497635262e+22;489
CRR_216;53;21;176;-31,627972972972927;7;592;1068;84,57142857142857;1,804054054054054;2;8,865127497635262e+22;489
CRR_218;0;0;27;26,182903225806456;3;93;164;31,0;1,7634408602150538;1;4,290721708855468e+23;1
CRR_219;2;1;13;25,79600000000002;2;50;92;25,0;1,84;0;2;1
CRR_220;37;14;246;-37,59383507853401;10;955;1665;95,5;1,743455497382199;5;8,865127497635262e+22;489
CRR_221;63;34;287;9,159468935587029;22;995;1785;45,22727272727273;1,7939698492462313;4;8,865127497635262e+22;489
CRR_222;31;21;153;32,51885310290655;19;536;923;28,210526315789473;1,7220149253731343;10;8,865127497635262e+22;489
CRR_223;31;18;131;17,262174796748013;18;615;1126;34,166666666666664;1,8308943089430894;7;8,865127497635262e+22;489
CRR_224;15;9;157;20,937357283464593;16;762;1239;47,625;1,625984251968504;2;8,865127497635262e+22;489
CRR_226;5;3;15;10,491590909090917;4;110;219;27,5;1,990909090909091;1;8,865127497635262e+22;489
CRR_227;20;10;120;1,6535350678733494;8;442;779;55,25;1,762443438914027;5;8,865127497635262e+22;489
CRR_228;5;3;20;22,570346320346346;3;77;144;25,666666666666668;1,87012987012987;3;2,925492074219637e+23;1
CRR_229;25;15;168;19,502198476512945;17;556;1013;32,705882352941174;1,8219424460431655;4;8,865127497635262e+22;489
CRR_230;19;12;136;25,771657651369765;11;521;819;47,36363636363637;1,5719769673704416;14;8,865127497635262e+22;489
CRR_231;5;3;37;18,779652366863928;4;169;290;42,25;1,7159763313609468;1;9,75164024739879e+22;1
CRR_232;23;16;109;35,20721806033612;11;449;691;40,81818181818182;1,5389755011135857;4;8,865127497635262e+22;489
CRR_233;17;11;77;28,28821058688149;11;316;558;28,727272727272727;1,7658227848101267;2;8,865127497635262e+22;489
CRR_234;3;2;17;33,083055555555575;2;81;127;40,5;1,5679012345679013;0;3;1
CRR_235;8;5;69;25,296089965397954;7;289;477;41,285714285714285;1,6505190311418685;4;8,865127497635262e+22;489
CRR_235a;17;11;117;29,792073643410873;12;430;715;35,833333333333336;1,6627906976744187;6;8,865127497635262e+22;489
CRR_236;27;17;192;23,875775946704096;20;713;1237;35,65;1,7349228611500702;9;8,865127497635262e+22;489
CRR_236a;21;13;132;22,618223938223935;14;518;898;37,0;1,7335907335907337;8;8,865127497635262e+22;489
CRR_237;3;2;36;27,39926086956524;5;138;247;27,6;1,789855072463768;1;9,75164024739879e+22;1
CRR_238;12;8;45;31,38216788702931;8;239;410;29,875;1,715481171548117;0;12;1
CRR_239;8;5;80;19,327563131313156;9;352;615;39,111111111111114;1,7471590909090908;7;4,875820123699395e+23;1
CRR_242;28;4;176;-307,2025;2;720;1265;360,0;1,7569444444444444;0;28;1
CRR_243;42;20;241;-6,251392883256159;11;746;1272;67,81818181818181;1,7050938337801609;10;8,865127497635262e+22;489
CRR_244;42;20;291;-6,519700219734204;19;1006;1898;52,94736842105263;1,8866799204771372;2;8,865127497635262e+22;489
CRR_245;42;19;265;-11,356073113207515;16;954;1778;59,625;1,8637316561844863;5;8,865127497635262e+22;489
CRR_246;8;3;42;-30,942588495575194;2;113;241;56,5;2,1327433628318584;2;8,865127497635262e+22;489
CRR_247;23;14;124;20,883613741875592;15;359;686;23,933333333333334;1,9108635097493036;6;8,865127497635262e+22;489
CRR_248;60;32;292;7,851449874236437;23;968;1788;42,08695652173913;1,8471074380165289;3;8,865127497635262e+22;489
CRR_249;78;46;270;18,768856066613807;26;873;1589;33,57692307692308;1,820160366552119;3;8,865127497635262e+22;489
CRR_250;16;10;115;23,850115562403715;11;354;629;32,18181818181818;1,7768361581920904;1;8,865127497635262e+22;489
CRR_251;10;6;47;15,315762711864437;7;177;347;25,285714285714285;1,96045197740113;2;8,865127497635262e+22;489
CRR_252;16;7;64;-17,428333333333313;3;216;386;72,0;1,787037037037037;2;8,865127497635262e+22;489
CRR_253;6;4;37;34,42500000000004;6;144;252;24,0;1,75;3;8,865127497635262e+22;489
CRR_254;34;23;204;31,364380987472373;23;708;1207;30,782608695652176;1,7048022598870056;10;8,865127497635262e+22;489
CRR_255;36;23;208;25,081523929471047;29;794;1445;27,379310344827587;1,8198992443324937;2;8,865127497635262e+22;489
CRR_256;22;14;129;25,72185575655928;17;491;881;28,88235294117647;1,7942973523421588;1;8,865127497635262e+22;489
CRR_257;10;7;58;34,17647959183674;10;245;428;24,5;1,7469387755102042;0;10;1
CRR_258;4;2;60;5,716114537444952;5;227;416;45,4;1,8325991189427313;0;4;1
CRR_259;37;26;240;34,00565315315319;24;740;1238;30,833333333333332;1,672972972972973;5;8,865127497635262e+22;489
CRR_260;2;1;14;1,360000000000042;1;45;85;45,0;1,8888888888888888;1;8,865127497635262e+22;489
CRR_261;18;10;114;13,263609886649903;8;397;672;49,625;1,6926952141057934;3;8,865127497635262e+22;489
CRR_262;2;1;14;11,530000000000001;1;47;82;47,0;1,7446808510638299;1;8,865127497635262e+22;489
CRR_263;26;17;187;28,941766608896614;15;577;947;38,46666666666667;1,6412478336221836;3;8,865127497635262e+22;489
CRR_264;6;5;64;52,396906976744205;5;172;243;34,4;1,4127906976744187;2;8,865127497635262e+22;489
CRR_265;55;21;266;-37,0245192307692;12;975;1860;81,25;1,9076923076923078;1;8,865127497635262e+22;489
CRR_266;8;6;50;42,322657657657686;6;148;244;24,666666666666668;1,6486486486486487;3;8,865127497635262e+22;489
CRR_267;11;7;102;26,531666666666723;9;282;495;31,333333333333332;1,7553191489361701;6;8,865127497635262e+22;489
CRR_268;29;17;106;18,976252771618647;11;328;611;29,818181818181817;1,8628048780487805;1;8,865127497635262e+22;489
CRR_269;11;8;40;39,17390142021725;9;133;240;14,777777777777779;1,8045112781954886;1;8,865127497635262e+22;489
CRR_269a;35;20;271;15,589097073518957;21;934;1613;44,476190476190474;1,7269807280513918;4;8,865127497635262e+22;489
CRR_270;8;5;68;19,66978617363347;10;311;572;31,1;1,8392282958199357;2;8,865127497635262e+22;489
CRR_270a;26;18;83;32,01715794306705;9;242;422;26,88888888888889;1,743801652892562;3;8,865127497635262e+22;489
CRR_270b;2;1;16;13,797959183673498;1;49;83;49,0;1,6938775510204083;0;2;1
CRR_270c;13;6;80;-14,7959558823529;4;255;473;63,75;1,8549019607843138;0;13;1
CRR_270d;23;14;120;21,01750000000004;10;320;580;32,0;1,8125;0;23;1
CRR_270e;12;7;61;13,355909090909108;5;220;387;44,0;1,759090909090909;0;12;1
CRR_271;5;3;17;26,682500000000005;4;64;124;16,0;1,9375;0;5;1
CRR_272;60;18;327;-80,9078495575221;10;1356;2406;135,6;1,7743362831858407;0;60;1
CRR_273;30;22;194;38,81045936395759;29;849;1388;29,275862068965516;1,634864546525324;12;8,865127497635262e+22;489
CRR_273a;19;13;141;32,57577305605787;14;553;877;39,5;1,5858951175406872;1;8,865127497635262e+22;489
CRR_273b;13;9;98;33,35229508196721;7;305;466;43,57142857142857;1,5278688524590165;2;8,865127497635262e+22;489
CRR_274;41;24;198;18,65835983510013;18;849;1408;47,166666666666664;1,6584216725559482;7;8,865127497635262e+22;489
CRR_275;10;6;65;17,894969342251954;6;299;489;49,833333333333336;1,6354515050167224;0;10;1
CRR_276;27;14;102;2,533114754098392;6;366;616;61,0;1,6830601092896176;5;8,865127497635262e+22;489
CRR_277;21;15;99;34,20337616822431;16;428;736;26,75;1,719626168224299;1;8,865127497635262e+22;489
CRR_277a;61;31;190;1,3750776658270638;12;794;1298;66,16666666666667;1,6347607052896724;1;8,865127497635262e+22;489
CRR_278;10;7;72;34,47275862068966;7;261;415;37,285714285714285;1,5900383141762453;7;8,865127497635262e+22;489
CRR_279;5;2;26;-38,068181818181785;1;99;169;99,0;1,707070707070707;9;8,865127497635262e+22;489
CRR_279a;33;14;211;-22,79944444444442;9;810;1324;90,0;1,634567901234568;1;8,865127497635262e+22;489
CRR_279b;82;34;299;-24,88284695437011;13;1057;1864;81,3076923076923;1,7634815515610218;0;82;1
CRR_279c;36;16;98;-16,393039370078725;5;381;657;76,2;1,7244094488188977;2;8,865127497635262e+22;489
CRR_280;14;8;32;13,540000000000035;1;80;106;80,0;1,325;8;8,865127497635262e+22;489
CRR_280a;25;17;96;31,93105263157898;7;285;450;40,714285714285715;1,5789473684210527;4;8,865127497635262e+22;489
CRR_280b;17;11;64;27,1100903614458;4;166;270;41,5;1,6265060240963856;3;8,865127497635262e+22;489
CRR_280c;96;45;220;-8,476992813012231;11;721;1268;65,54545454545455;1,7586685159500695;4;8,865127497635262e+22;489
CRR_280d;75;36;141;-4,403444323144072;8;458;829;57,25;1,8100436681222707;3;8,865127497635262e+22;489
CRR_280e;47;27;125;16,099683098591555;12;426;779;35,5;1,8286384976525822;3;8,865127497635262e+22;489
CRR_280f;18;12;68;29,903999999999996;5;177;295;35,4;1,6666666666666667;3;8,865127497635262e+22;489
CRR_281;97;30;204;-73,83125626740943;5;718;1145;143,6;1,5947075208913648;11;8,865127497635262e+22;489
CRR_282;30;18;127;20,143186416185017;12;519;876;43,25;1,6878612716763006;2;8,865127497635262e+22;489
CRR_283;34;26;114;40,908855688061124;17;439;725;25,823529411764707;1,6514806378132119;1;8,865127497635262e+22;489
CRR_284;49;34;265;34,23026556991775;35;851;1488;24,314285714285713;1,7485311398354877;5;8,865127497635262e+22;489
CRR_285;47;30;262;25,606233388704368;28;903;1585;32,25;1,7552602436323366;1;8,865127497635262e+22;489
CRR_286;77;51;211;29,190015600624037;29;641;1176;22,103448275862068;1,8346333853354133;1;140,8;1
CRR_287;58;30;154;3,6447202797203033;11;520;954;47,27272727272727;1,8346153846153845;0;58;1
CRR_288;47;14;67;-83,27629921259842;2;254;484;127,0;1,905511811023622;3;8,865127497635262e+22;489
CRR_289;25;18;110;35,45095150399018;18;362;646;20,11111111111111;1,7845303867403315;2;8,865127497635262e+22;489
CRR_290;40;27;195;31,098939114391158;28;542;1000;19,357142857142858;1,845018450184502;1;156,16000000000003;1
CRR_291;29;18;151;23,741594827586226;16;580;1003;36,25;1,7293103448275862;1;8,865127497635262e+22;489
CRR_292;74;47;274;25,875192982456156;30;874;1564;29,133333333333333;1,7894736842105263;2;8,865127497635262e+22;489
CRR_293;70;43;184;22,62734639498433;20;638;1145;31,9;1,7946708463949843;3;8,865127497635262e+22;489
CRR_294;69;38;225;11,300973381009186;21;839;1537;39,95238095238095;1,831942789034565;2;8,865127497635262e+22;489
CRR_295;14;6;52;-16,53681818181815;3;198;366;66,0;1,8484848484848484;3;76,12500000000001;2
CRR_296;34;18;136;7,962311827956995;12;496;920;41,333333333333336;1,8548387096774193;0;34;1
CRR_297;20;14;53;32,687625000000025;10;192;351;19,2;1,828125;2;76,12500000000001;2
CRR_298;1;1;6;65,79821428571432;2;35;51;17,5;1,457142857142857;0;1;1
CRR_299;28;11;127;-34,96504385964907;6;513;940;85,5;1,8323586744639375;2;8,865127497635262e+22;489
CRR_300;18;4;111;-151,975794117647;2;425;719;212,5;1,6917647058823528;1;8,865127497635262e+22;489
CRR_301;17;11;76;25,58959051724142;8;261;457;32,625;1,7509578544061302;1;8,865127497635262e+22;489
CRR_302;5;3;31;27,926348623853215;5;109;202;21,8;1,853211009174312;1;8,865127497635262e+22;489
CRR_303;8;7;36;54,815500000000014;5;144;209;28,8;1,4513888888888888;2;8,865127497635262e+22;489
CRR_304;14;10;110;37,81375000000003;16;576;902;36,0;1,5659722222222223;5;8,865127497635262e+22;489
CRR_305;13;8;142;22,274555499748885;11;543;863;49,36363636363637;1,5893186003683242;1;8,865127497635262e+22;489
CRR_306;19;13;90;31,15279069767442;9;387;604;43,0;1,5607235142118863;2;8,865127497635262e+22;489
CRR_307;15;8;37;10,381363636363687;2;132;202;66,0;1,5303030303030303;3;8,865127497635262e+22;489
CRR_308;10;7;59;33,323571428571455;7;252;408;36,0;1,619047619047619;1;8,865127497635262e+22;489
