article;weighted_regulatory_operators;unweighted_regulatory_operators;operators_total;fres;sentences;words;syllables;words_per_sentence;syllables_per_word;number_internal_references;complexity_with_references;clump_size
CRR_73;22;14;154;27,70685051485387;17;497;878;29,235294117647058;1,766599597585513;0;22;1
CRR_74;11;6;34;7,347110389610435;2;77;146;38,5;1,896103896103896;0;11;1
CRR_75;8;3;24;-46,556724137931;1;116;186;116,0;1,603448275862069;4;5,122997213994881e+19;411
CRR_76;7;4;88;22,28527355939258;11;437;745;39,72727272727273;1,7048054919908466;7;4,057413793483947e+20;1
CRR_77;9;5;43;14,365335820895552;4;134;251;33,5;1,873134328358209;0;9;1
CRR_78;81;43;272;7,523491353768264;19;977;1699;51,421052631578945;1,7389969293756398;3;5,122997213994881e+19;411
CRR_78a;54;28;182;4,753122448979639;15;588;1128;39,2;1,9183673469387754;2;5,122997213994881e+19;411
CRR_79;10;6;62;19,684502617801087;7;191;360;27,285714285714285;1,8848167539267016;0;10;1
CRR_79a;5;3;29;25,24155115511553;3;101;176;33,666666666666664;1,7425742574257426;0;5;1
CRR_80;17;10;83;15,029181818181826;11;300;582;27,272727272727273;1,94;0;17;1
CRR_81;9;5;59;13,077087557603704;5;217;384;43,4;1,7695852534562213;1;5,6352969353943695e+19;1
CRR_82;10;4;47;-36,01124999999999;2;192;330;96,0;1,71875;1;5,6352969353943695e+19;1
CRR_83;13;7;79;10,345000000000027;7;360;614;51,42857142857143;1,7055555555555555;2;1,1270593870788739e+20;1
CRR_84;75;42;206;13,326164587046975;18;748;1338;41,55555555555556;1,7887700534759359;11;1,3366924330755445e+21;1
CRR_85;47;26;108;11,060923913043496;8;414;701;51,75;1,6932367149758454;8;4,001060824130003e+20;1
CRR_86;8;3;18;-37,27868421052628;1;76;150;76,0;1,9736842105263157;1;1,470361676383099e+21;1
CRR_87;44;25;104;14,559353015075402;8;398;667;49,75;1,6758793969849246;8;4,001060824130003e+20;1
CRR_88;6;3;17;4,437500000000028;2;80;153;40,0;1,9125;1;1,470361676383099e+21;1
CRR_89;20;13;89;28,922936416184996;10;346;584;34,6;1,6878612716763006;0;20;1
CRR_90;4;3;13;38,11169811320758;1;53;72;53,0;1,3584905660377358;2;5,122997213994881e+19;411
CRR_91;9;7;43;40,71550000000002;5;144;233;28,8;1,6180555555555556;2;42,0;1
CRR_92;55;30;132;9,047429830665777;9;479;814;53,22222222222222;1,6993736951983298;13;5,122997213994881e+19;411
CRR_92a;13;7;98;6,715968063872282;6;334;567;55,666666666666664;1,6976047904191616;7;5,122997213994881e+19;411
CRR_92b;18;12;80;30,25017241379311;7;232;392;33,142857142857146;1,6896551724137931;1;5,122997213994881e+19;411
CRR_93;23;19;105;46,368439024390284;15;369;591;24,6;1,6016260162601625;0;23;1
CRR_94;18;13;72;37,84651555793994;8;233;384;29,125;1,648068669527897;1;5,122997213994881e+19;411
CRR_95;15;12;67;43,04654411764707;8;306;452;38,25;1,477124183006536;3;5,122997213994881e+19;411
CRR_96;6;4;60;27,909972677595647;6;244;397;40,666666666666664;1,6270491803278688;3;5,122997213994881e+19;411
CRR_97;12;9;81;41,6024864864865;10;296;473;29,6;1,597972972972973;3;5,122997213994881e+19;411
CRR_98;12;7;64;21,322284403669755;5;218;364;43,6;1,6697247706422018;3;5,122997213994881e+19;411
CRR_99;45;30;173;29,31470590994374;20;533;948;26,65;1,7786116322701688;2;5,122997213994881e+19;411
CRR_100;7;4;26;17,9470918367347;2;49;95;24,5;1,9387755102040816;1;5,122997213994881e+19;411
CRR_101;27;16;172;17,199822916666704;15;512;938;34,13333333333333;1,83203125;1;5,122997213994881e+19;411
CRR_102;10;9;34;56,239717920353996;8;113;182;14,125;1,6106194690265487;5;5,122997213994881e+19;411
CRR_103;36;14;73;-35,179999999999964;3;243;459;81,0;1,8888888888888888;0;36;1
CRR_104;30;17;85;13,062140575079894;7;313;549;44,714285714285715;1,7539936102236422;2;5,122997213994881e+19;411
CRR_104b;46;29;149;25,851335807050134;11;392;671;35,63636363636363;1,711734693877551;1;5,122997213994881e+19;411
CRR_105;99;58;351;17,837646598555835;41;1091;2089;26,609756097560975;1,9147571035747022;0;99;1
CRR_106;35;21;83;21,24211538461543;8;260;469;32,5;1,8038461538461539;1;5,122997213994881e+19;411
CRR_107;15;10;105;29,523058823529425;10;306;529;30,6;1,7287581699346406;3;5,122997213994881e+19;411
CRR_108;0;0;30;40,46100000000001;5;150;241;30,0;1,6066666666666667;4;2,2541187741577478e+20;1
CRR_109;2;1;8;23,932500000000033;2;27;54;13,5;2,0;0;2;1
CRR_110;24;15;109;23,43542523564696;12;389;692;32,416666666666664;1,7789203084832905;13;5,122997213994881e+19;411
CRR_111;21;14;100;28,856115384615435;10;325;557;32,5;1,7138461538461538;7;5,122997213994881e+19;411
CRR_112;7;2;32;-92,7124390243902;1;123;254;123,0;2,065040650406504;0;7;1
CRR_113;61;35;226;15,821918819188227;21;813;1458;38,714285714285715;1,7933579335793357;1;5,122997213994881e+19;411
CRR_114;12;10;98;49,5550606796117;12;309;479;25,75;1,5501618122977345;2;68,10000000000001;1
CRR_115;25;16;170;25,36235095447873;15;454;809;30,266666666666666;1,7819383259911894;4;5,122997213994881e+19;411
CRR_116;21;15;136;34,99922932330827;14;399;674;28,5;1,6892230576441103;3;5,122997213994881e+19;411
CRR_117;14;8;57;14,178155555555605;9;250;486;27,77777777777778;1,944;4;5,122997213994881e+19;411
CRR_118;12;4;21;-62,181956521739124;1;92;191;92,0;2,0760869565217392;0;12;1
CRR_119;21;14;100;31,793663101604295;11;306;531;27,818181818181817;1,7352941176470589;3;5,122997213994881e+19;411
CRR_120;32;19;129;18,87713880288959;6;323;509;53,833333333333336;1,5758513931888545;2;133,53000000000003;1
CRR_121;8;8;57;56,48572745901643;8;183;275;22,875;1,5027322404371584;1;5,122997213994881e+19;411
CRR_122;4;4;41;61,743750000000034;4;96;137;24,0;1,4270833333333333;1;51,300000000000004;1
CRR_123;24;13;121;9,70181102362207;7;381;639;54,42857142857143;1,6771653543307086;1;31,700000000000003;1
CRR_124;79;47;360;19,656434540389995;29;1077;1903;37,13793103448276;1,7669452181987;5;5,122997213994881e+19;411
CRR_125;56;28;201;-0,024576271186418808;10;590;1025;59,0;1,7372881355932204;3;5,122997213994881e+19;411
CRR_126;46;22;191;-4,257735120861241;9;547;966;60,77777777777778;1,7659963436928703;3;5,122997213994881e+19;411
CRR_127;9;7;98;39,72541666666669;8;270;424;33,75;1,5703703703703704;4;5,122997213994881e+19;411
CRR_128;13;9;62;33,68326459390866;8;197;345;24,625;1,751269035532995;0;13;1
CRR_129;92;55;494;19,944381761813162;30;1559;2472;51,96666666666667;1,5856318152661963;6;5,122997213994881e+19;411
CRR_130;7;3;10;-16,504999999999967;1;20;48;20,0;2,4;0;7;1
CRR_131;2;2;29;46,5638432835821;2;67;100;33,5;1,492537313432836;1;49,300000000000004;1
CRR_132;29;19;187;28,114821428571446;16;672;1081;42,0;1,6086309523809523;2;85,10000000000001;1
CRR_132a;7;5;33;33,64296907216496;5;97;176;19,4;1,8144329896907216;0;7;1
CRR_133;12;9;65;40,88771505376346;6;155;256;25,833333333333332;1,6516129032258065;3;5,122997213994881e+19;411
CRR_134;32;28;158;52,434230769230794;21;468;729;22,285714285714285;1,5576923076923077;6;5,122997213994881e+19;411
CRR_135;2;2;22;65,05866666666668;5;81;120;16,2;1,4814814814814814;1;22,900000000000002;1
CRR_136;43;25;179;17,054692450406776;13;539;941;41,46153846153846;1,74582560296846;0;43;1
CRR_137;9;6;52;30,61846153846156;7;195;341;27,857142857142858;1,7487179487179487;1;83,91000000000001;1
CRR_138;35;22;130;24,646372881355944;10;354;612;35,4;1,728813559322034;0;35;1
CRR_139;10;7;95;34,810319323144114;8;229;387;28,625;1,6899563318777293;1;5,6352969353943695e+19;1
CRR_140;9;8;63;49,231450000000024;4;125;186;31,25;1,488;0;9;1
CRR_141;2;1;26;14,195714285714303;3;105;195;35,0;1,8571428571428572;0;2;1
CRR_142;38;15;132;-30,558571428571398;5;455;780;91,0;1,7142857142857142;1;46,8;1
CRR_143;16;11;82;30,21916012558873;13;294;534;22,615384615384617;1,816326530612245;0;16;1
CRR_144;42;17;149;-27,687472324723245;7;542;999;77,42857142857143;1,8431734317343174;2;5,122997213994881e+19;411
CRR_145;20;13;73;28,85925925925929;7;243;410;34,714285714285715;1,6872427983539096;0;20;1
CRR_146;10;4;23;-27,332068965517195;1;87;150;87,0;1,7241379310344827;0;10;1
CRR_147;47;29;227;23,289426229508223;21;732;1282;34,857142857142854;1,7513661202185793;6;5,122997213994881e+19;411
CRR_148;48;30;181;23,667826197757392;18;545;982;30,27777777777778;1,801834862385321;3;5,122997213994881e+19;411
CRR_149;11;6;86;7,227463196635142;6;317;547;52,833333333333336;1,725552050473186;3;5,122997213994881e+19;411
CRR_150;54;30;194;12,053655172413812;15;696;1215;46,4;1,7456896551724137;5;5,122997213994881e+19;411
CRR_151;20;17;174;48,53274785992218;25;514;835;20,56;1,6245136186770428;9;5,122997213994881e+19;411
CRR_152;27;17;206;25,64018455228984;19;693;1181;36,473684210526315;1,7041847041847042;4;5,122997213994881e+19;411
CRR_153;48;35;367;37,142849158873275;33;1079;1741;32,696969696969695;1,613531047265987;6;5,122997213994881e+19;411
CRR_154;51;31;272;20,441469434455712;23;798;1426;34,69565217391305;1,786967418546366;6;5,122997213994881e+19;411
CRR_155;32;23;194;36,580207489878575;26;608;1053;23,384615384615383;1,731907894736842;5;5,122997213994881e+19;411
CRR_156;8;4;63;1,4086363636363899;2;132;216;66,0;1,6363636363636365;0;8;1
CRR_157;9;7;51;38,807652060170085;11;139;255;12,636363636363637;1,8345323741007193;1;5,122997213994881e+19;411
CRR_158;16;14;136;52,538333333333355;21;470;731;22,38095238095238;1,5553191489361702;5;5,122997213994881e+19;411
CRR_159;9;6;59;26,032384615384643;5;156;275;31,2;1,7628205128205128;6;5,122997213994881e+19;411
CRR_160;24;16;177;30,756635744036373;19;556;962;29,263157894736842;1,7302158273381294;3;5,122997213994881e+19;411
CRR_161;14;8;123;15,646333043226008;9;383;670;42,55555555555556;1,7493472584856398;3;5,122997213994881e+19;411
CRR_162;83;41;389;-0,9264841551731706;19;1141;1980;60,05263157894737;1,7353198948290973;5;5,122997213994881e+19;411
CRR_163;4;4;39;61,327076520601736;11;139;218;12,636363636363637;1,5683453237410072;3;5,122997213994881e+19;411
CRR_164;76;48;348;24,90246689124902;37;1051;1902;28,405405405405407;1,8097050428163655;6;5,122997213994881e+19;411
CRR_165;10;9;53;56,46250919793968;9;151;238;16,77777777777778;1,576158940397351;1;5,122997213994881e+19;411
CRR_166;65;43;325;29,471285370258897;33;906;1601;27,454545454545453;1,7671081677704195;6;5,122997213994881e+19;411
CRR_167;3;2;12;32,57461538461541;4;52;99;13,0;1,9038461538461537;0;3;1
CRR_168;2;1;13;4,557692307692321;1;39;75;39,0;1,9230769230769231;0;2;1
CRR_169;6;4;31;28,74852564102565;6;91;175;15,166666666666666;1,9230769230769231;0;6;1
CRR_170;62;35;229;13,331109947643995;15;573;1048;38,2;1,8289703315881327;1;5,122997213994881e+19;411
CRR_171;26;16;92;21,133053414096935;8;227;421;28,375;1,854625550660793;0;26;1
CRR_172;40;24;142;18,915454545454566;11;376;681;34,18181818181818;1,8111702127659575;4;5,122997213994881e+19;411
CRR_173;24;14;135;16,30818181818185;11;333;629;30,272727272727273;1,8888888888888888;1;5,122997213994881e+19;411
CRR_174;31;17;82;11,733329562594292;6;221;412;36,833333333333336;1,8642533936651584;0;31;1
CRR_175;29;17;99;17,871875000000017;14;320;627;22,857142857142858;1,959375;0;29;1
CRR_176;19;11;135;18,352832506203526;10;403;703;40,3;1,7444168734491314;3;5,122997213994881e+19;411
CRR_177;13;9;55;32,268965889464624;12;193;361;16,083333333333332;1,8704663212435233;1;5,122997213994881e+19;411
CRR_178;40;25;203;24,528333333333336;24;760;1349;31,666666666666668;1,775;2;5,122997213994881e+19;411
CRR_179;54;30;209;12,65828988693471;16;597;1103;37,3125;1,847571189279732;4;5,122997213994881e+19;411
CRR_180;73;41;381;12,85054772143883;27;1111;1999;41,148148148148145;1,7992799279927993;5;5,122997213994881e+19;411
CRR_181;49;27;217;11,317377115229675;17;730;1311;42,94117647058823;1,795890410958904;0;49;1
CRR_182;37;22;209;17,75207838376832;19;607;1124;31,94736842105263;1,8517298187808897;0;37;1
CRR_183;53;36;221;30,89968036529683;24;584;1044;24,333333333333332;1,7876712328767124;7;5,122997213994881e+19;411
CRR_184;59;32;278;8,562987012987037;22;658;1306;29,90909090909091;1,9848024316109423;0;59;1
CRR_185;34;18;122;8,115083768195575;11;331;658;30,09090909090909;1,987915407854985;0;34;1
CRR_186;47;23;147;-1,9682908163265154;12;441;894;36,75;2,0272108843537415;0;47;1
CRR_187;41;18;102;-18,081206377857995;6;277;583;46,166666666666664;2,104693140794224;0;41;1
CRR_188;38;21;113;10,484966216216236;12;333;662;27,75;1,987987987987988;0;38;1
CRR_189;29;18;91;22,300470954356882;10;241;456;24,1;1,892116182572614;0;29;1
CRR_190;20;11;101;13,066093876449969;11;337;648;30,636363636363637;1,9228486646884273;1;5,122997213994881e+19;411
CRR_191;7;4;27;12,564784946236585;3;62;127;20,666666666666668;2,0483870967741935;0;7;1
CRR_192;9;3;26;-51,20364485981307;1;107;189;107,0;1,766355140186916;0;9;1
CRR_193;11;7;93;27,37910101822081;12;311;563;25,916666666666668;1,810289389067524;0;11;1
CRR_194;42;27;192;26,115010740203218;25;689;1244;27,56;1,8055152394775036;7;5,122997213994881e+19;411
CRR_195;3;2;21;17,752692307692342;3;78;150;26,0;1,9230769230769231;1;5,122997213994881e+19;411
CRR_196;7;3;34;-26,269999999999982;2;94;206;47,0;2,1914893617021276;4;5,122997213994881e+19;411
CRR_197;68;40;313;17,67496866754621;24;1137;1896;47,375;1,6675461741424802;14;5,122997213994881e+19;411
CRR_198;29;16;102;12,219526813880151;7;317;557;45,285714285714285;1,7570977917981072;2;5,122997213994881e+19;411
CRR_199;51;28;282;11,044132650972387;25;977;1803;39,08;1,8454452405322415;9;5,122997213994881e+19;411
CRR_200;0;0;17;4,064212328767155;2;73;143;36,5;1,9589041095890412;0;0;1
CRR_201;9;4;79;-16,364467625899266;5;278;548;55,6;1,9712230215827338;4;5,122997213994881e+19;411
CRR_202;15;5;78;-65,6235433070866;2;254;431;127,0;1,6968503937007875;1;5,122997213994881e+19;411
CRR_203;0;0;4;0,21467391304352645;2;23;53;11,5;2,3043478260869565;0;0;1
CRR_204;6;4;57;30,201999999999998;7;225;383;32,142857142857146;1,7022222222222223;0;6;1
CRR_205;10;3;47;-83,25192307692305;1;130;243;130,0;1,8692307692307693;1;5,122997213994881e+19;411
CRR_206;12;3;62;-123,0668421052631;1;171;316;171,0;1,847953216374269;1;5,122997213994881e+19;411
CRR_207;54;30;192;12,214394995429643;16;547;1034;34,1875;1,8903107861060329;1;5,122997213994881e+19;411
CRR_208;23;14;103;23,45323076923077;13;325;607;25,0;1,8676923076923078;0;23;1
CRR_209;68;36;193;6,8266524216524544;13;486;931;37,38461538461539;1,9156378600823045;0;68;1
CRR_210;62;21;133;-56,679709530026074;4;383;753;95,75;1,9660574412532636;1;136,8;1
CRR_211;4;1;64;-103,1781818181818;1;165;278;165,0;1,6848484848484848;1;29,3;1
CRR_212;25;11;167;-14,426034136546178;6;415;741;69,16666666666667;1,7855421686746988;1;5,122997213994881e+19;411
CRR_213;29;16;95;11,575595238095246;9;336;625;37,333333333333336;1,8601190476190477;3;5,122997213994881e+19;411
CRR_214;10;6;73;17,340000000000032;6;270;459;45,0;1,7;5;5,122997213994881e+19;411
CRR_215;27;11;98;-26,559550561797735;4;356;602;89,0;1,6910112359550562;2;5,122997213994881e+19;411
CRR_216;43;12;124;-96,72609062980027;3;434;804;144,66666666666666;1,8525345622119815;2;5,122997213994881e+19;411
CRR_217;17;8;152;-4,075667451904167;9;566;984;62,888888888888886;1,7385159010600706;5;5,122997213994881e+19;411
CRR_218;0;0;27;9,336304347826115;2;92;164;46,0;1,7826086956521738;1;5,122997213994881e+19;411
CRR_219;0;0;12;-3,5249999999999773;1;60;106;60,0;1,7666666666666666;0;0;1
CRR_220;18;8;171;-13,576268656716394;10;670;1207;67,0;1,8014925373134327;5;5,122997213994881e+19;411
CRR_221;63;34;339;8,080025564822819;27;1159;2126;42,925925925925924;1,834339948231234;5;5,122997213994881e+19;411
CRR_222;34;24;170;34,12562035448829;21;583;996;27,761904761904763;1,7084048027444254;10;5,122997213994881e+19;411
CRR_223;30;17;143;13,065493690851753;20;634;1211;31,7;1,9100946372239747;8;5,122997213994881e+19;411
CRR_224;15;9;149;19,708340898976417;15;749;1208;49,93333333333333;1,6128170894526035;2;5,122997213994881e+19;411
CRR_225;66;33;233;0,7355501421031363;21;821;1615;39,095238095238095;1,967113276492083;0;66;1
CRR_226;8;4;22;3,5810161870503805;4;139;276;34,75;1,985611510791367;2;5,122997213994881e+19;411
CRR_227;21;10;120;-8,845950226244327;7;442;792;63,142857142857146;1,7918552036199096;5;5,122997213994881e+19;411
CRR_228;7;5;37;39,94445402298851;6;145;244;24,166666666666668;1,6827586206896552;3;5,122997213994881e+19;411
CRR_229;15;10;73;31,28183803096468;11;229;418;20,818181818181817;1,8253275109170306;1;40,3;1
CRR_230;24;17;101;34,49307692307693;10;390;612;39,0;1,5692307692307692;5;5,122997213994881e+19;411
CRR_231;12;7;53;18,93238095238098;6;182;338;30,333333333333332;1,8571428571428572;1;5,122997213994881e+19;411
CRR_232;20;15;92;39,24161641351171;11;401;619;36,45454545454545;1,5436408977556109;4;5,122997213994881e+19;411
CRR_233;16;10;78;24,55630373831778;10;321;568;32,1;1,7694704049844237;3;5,122997213994881e+19;411
CRR_234;3;2;17;33,083055555555575;2;81;127;40,5;1,5679012345679013;0;3;1
CRR_235;7;5;56;30,99404929577466;6;213;352;35,5;1,6525821596244132;4;5,122997213994881e+19;411
CRR_236;8;7;59;48,512392857142885;10;224;359;22,4;1,6026785714285714;2;5,122997213994881e+19;411
CRR_237;3;2;36;27,39926086956524;5;138;247;27,6;1,789855072463768;1;5,122997213994881e+19;411
CRR_238;12;8;45;31,38216788702931;8;239;410;29,875;1,715481171548117;0;12;1
CRR_239;8;5;76;22,92879084967322;9;340;585;37,77777777777778;1,7205882352941178;6;5,122997213994881e+19;411
CRR_240;9;4;37;-21,292727272727262;2;154;273;77,0;1,7727272727272727;0;9;1
CRR_241;6;4;51;27,009850187265954;6;178;315;29,666666666666668;1,7696629213483146;3;5,122997213994881e+19;411
CRR_242;51;4;174;-650,6423816355809;1;697;1236;697,0;1,7733142037302725;0;51;1
CRR_243;48;23;259;-4,945591825902312;12;785;1349;65,41666666666667;1,718471337579618;11;5,122997213994881e+19;411
CRR_244;42;20;291;-6,519700219734204;19;1006;1898;52,94736842105263;1,8866799204771372;2;5,122997213994881e+19;411
CRR_245;42;19;265;-11,356073113207515;16;954;1778;59,625;1,8637316561844863;5;5,122997213994881e+19;411
CRR_246;8;3;42;-30,942588495575194;2;113;241;56,5;2,1327433628318584;2;5,122997213994881e+19;411
CRR_247;23;14;124;20,883613741875592;15;359;686;23,933333333333334;1,9108635097493036;6;5,122997213994881e+19;411
CRR_248;40;22;197;11,142352941176483;17;705;1280;41,470588235294116;1,8156028368794326;3;5,122997213994881e+19;411
CRR_249;81;48;275;19,195440627490456;27;883;1612;32,7037037037037;1,82559456398641;3;5,122997213994881e+19;411
CRR_250;16;10;115;23,850115562403715;11;354;629;32,18181818181818;1,7768361581920904;1;5,122997213994881e+19;411
CRR_251;10;6;47;15,315762711864437;7;177;347;25,285714285714285;1,96045197740113;2;5,122997213994881e+19;411
CRR_252;16;7;64;-18,18666666666664;3;215;387;71,66666666666667;1,8;2;5,122997213994881e+19;411
CRR_253;6;4;37;34,42500000000004;6;144;252;24,0;1,75;3;5,122997213994881e+19;411
CRR_254;34;23;204;31,364380987472373;23;708;1207;30,782608695652176;1,7048022598870056;10;5,122997213994881e+19;411
CRR_255;36;23;208;25,081523929471047;29;794;1445;27,379310344827587;1,8198992443324937;2;5,122997213994881e+19;411
CRR_256;17;11;107;25,21385589094453;13;395;704;30,384615384615383;1,7822784810126582;0;17;1
CRR_257;10;7;58;34,17647959183674;10;245;428;24,5;1,7469387755102042;0;10;1
CRR_258;4;2;60;5,716114537444952;5;227;416;45,4;1,8325991189427313;0;4;1
CRR_259;38;26;240;31,450929809843416;24;745;1267;31,041666666666668;1,7006711409395974;5;5,122997213994881e+19;411
CRR_260;2;1;14;1,360000000000042;1;45;85;45,0;1,8888888888888888;1;5,122997213994881e+19;411
CRR_261;18;10;114;13,071413316582948;8;398;674;49,75;1,693467336683417;3;5,122997213994881e+19;411
CRR_262;2;1;14;11,530000000000001;1;47;82;47,0;1,7446808510638299;1;5,122997213994881e+19;411
CRR_263;23;17;187;39,9592332822869;15;653;947;43,53333333333333;1,450229709035222;3;5,122997213994881e+19;411
CRR_264;4;5;64;73,59664516129034;5;248;243;49,6;0,9798387096774194;2;5,122997213994881e+19;411
CRR_265;55;21;266;-37,0245192307692;12;975;1860;81,25;1,9076923076923078;1;5,122997213994881e+19;411
CRR_266;8;6;50;42,322657657657686;6;148;244;24,666666666666668;1,6486486486486487;3;5,122997213994881e+19;411
CRR_267;11;7;102;26,531666666666723;9;282;495;31,333333333333332;1,7553191489361701;6;5,122997213994881e+19;411
CRR_268;29;17;106;18,976252771618647;11;328;611;29,818181818181817;1,8628048780487805;1;5,122997213994881e+19;411
CRR_269;11;8;40;36,26931818181819;8;132;240;16,5;1,8181818181818181;1;5,122997213994881e+19;411
CRR_270;17;3;74;-220,30408921933082;1;269;490;269,0;1,821561338289963;2;5,122997213994881e+19;411
CRR_270a;26;18;83;32,01715794306705;9;242;422;26,88888888888889;1,743801652892562;3;5,122997213994881e+19;411
CRR_270b;2;1;16;13,797959183673498;1;49;83;49,0;1,6938775510204083;0;2;1
CRR_270c;13;6;80;-14,7959558823529;4;255;473;63,75;1,8549019607843138;0;13;1
CRR_270d;23;14;120;21,01750000000004;10;320;580;32,0;1,8125;0;23;1
CRR_270e;12;7;61;13,355909090909108;5;220;387;44,0;1,759090909090909;0;12;1
CRR_271;5;3;17;26,682500000000005;4;64;124;16,0;1,9375;0;5;1
CRR_272;45;14;315;-74,80604651162787;10;1290;2298;129,0;1,7813953488372094;0;45;1
CRR_273;38;28;200;38,23678160919542;27;783;1288;29,0;1,644955300127714;13;5,122997213994881e+19;411
CRR_274;14;11;98;44,04443478260873;10;414;591;41,4;1,4275362318840579;1;52,61000000000001;1
CRR_275;2;2;28;45,75374418604653;5;86;146;17,2;1,697674418604651;0;2;1
CRR_276;8;5;64;28,19532947284347;8;313;514;39,125;1,6421725239616614;3;5,122997213994881e+19;411
CRR_277;15;10;114;30,402500000000032;14;432;741;30,857142857142858;1,7152777777777777;0;15;1
CRR_278;5;4;55;37,740735294117684;6;153;259;25,5;1,6928104575163399;1;5,122997213994881e+19;411
CRR_279;5;3;15;17,988684210526344;2;76;135;38,0;1,7763157894736843;0;5;1
CRR_279a;7;4;49;19,815161290322607;5;155;285;31,0;1,8387096774193548;1;23,5;1
CRR_280;11;7;85;29,799782608695665;7;276;447;39,42857142857143;1,6195652173913044;1;5,122997213994881e+19;411
CRR_281;5;4;45;49,01062500000003;7;192;295;27,428571428571427;1,5364583333333333;1;5,122997213994881e+19;411
CRR_282;48;37;233;42,4316494661922;30;843;1354;28,1;1,6061684460260972;1;5,122997213994881e+19;411
CRR_283;35;26;120;39,94853951022472;17;466;766;27,41176470588235;1,6437768240343347;2;5,122997213994881e+19;411
CRR_284;49;34;265;34,23026556991775;35;851;1488;24,314285714285713;1,7485311398354877;5;5,122997213994881e+19;411
CRR_285;47;29;254;23,006860439560455;26;875;1548;33,65384615384615;1,7691428571428571;1;5,122997213994881e+19;411
CRR_286;77;51;211;29,190015600624037;29;641;1176;22,103448275862068;1,8346333853354133;1;140,8;1
CRR_287;58;30;154;3,6447202797203033;11;520;954;47,27272727272727;1,8346153846153845;0;58;1
CRR_288;47;14;67;-83,27629921259842;2;254;484;127,0;1,905511811023622;3;5,122997213994881e+19;411
CRR_289;25;18;110;35,45095150399018;18;362;646;20,11111111111111;1,7845303867403315;2;5,122997213994881e+19;411
CRR_290;40;27;195;31,098939114391158;28;542;1000;19,357142857142858;1,845018450184502;1;49,9;1
CRR_291;29;18;148;23,00784274193549;16;558;979;34,875;1,7544802867383513;1;5,122997213994881e+19;411
CRR_292;74;47;274;25,875192982456156;30;874;1564;29,133333333333333;1,7894736842105263;2;5,122997213994881e+19;411
CRR_293;70;43;184;22,62734639498433;20;638;1145;31,9;1,7946708463949843;3;5,122997213994881e+19;411
CRR_294;69;38;225;11,300973381009186;21;839;1537;39,95238095238095;1,831942789034565;2;5,122997213994881e+19;411
CRR_295;14;6;52;-16,53681818181815;3;198;366;66,0;1,8484848484848484;3;161,57200500000005;2
CRR_296;34;18;136;7,962311827956995;12;496;920;41,333333333333336;1,8548387096774193;0;34;1
CRR_297;21;14;53;29,82533449680048;9;191;351;21,22222222222222;1,837696335078534;2;161,57200500000005;2
CRR_298;14;8;156;12,25115384615387;13;596;1043;45,84615384615385;1,75;2;74,07100000000001;1
CRR_299;37;14;171;-40,613828740157444;8;762;1358;95,25;1,7821522309711286;2;5,122997213994881e+19;411
CRR_300;16;4;54;-122,87624999999997;1;192;306;192,0;1,59375;1;5,122997213994881e+19;411
CRR_301;1;1;45;41,29913672654692;6;167;271;27,833333333333332;1,622754491017964;4;5,122997213994881e+19;411
CRR_302;5;3;30;20,659821428571462;4;105;198;26,25;1,8857142857142857;1;5,122997213994881e+19;411
CRR_303;3;2;17;18,956981132075498;1;53;84;53,0;1,5849056603773586;1;5,122997213994881e+19;411
CRR_304;13;10;95;40,60277802524132;15;449;721;29,933333333333334;1,6057906458797326;3;5,122997213994881e+19;411
CRR_305;13;7;147;10,074431599229314;9;519;848;57,666666666666664;1,6339113680154143;1;5,122997213994881e+19;411
CRR_306;13;9;75;36,182416237113415;8;291;460;36,375;1,5807560137457044;2;5,122997213994881e+19;411
CRR_307;15;6;28;-28,332999999999984;1;100;158;100,0;1,58;2;5,122997213994881e+19;411
CRR_308;22;15;86;33,96393835616442;10;365;586;36,5;1,6054794520547946;1;5,122997213994881e+19;411
CRR_309;10;7;59;33,6209349593496;6;164;282;27,333333333333332;1,7195121951219512;2;5,122997213994881e+19;411
CRR_310;6;3;11;6,420909090909134;1;55;94;55,0;1,709090909090909;0;6;1
CRR_311;18;12;108;31,024119266055095;10;436;678;43,6;1,555045871559633;4;5,122997213994881e+19;411
CRR_312;25;16;114;26,28566037735851;14;318;592;22,714285714285715;1,8616352201257862;6;5,122997213994881e+19;411
CRR_313;5;3;52;25,217241379310366;6;174;313;29,0;1,7988505747126438;0;5;1
CRR_314;34;20;132;19,440162373145995;15;427;800;28,466666666666665;1,873536299765808;3;1,6905890806183107e+20;1
CRR_315;15;10;85;32,91080788804072;12;262;470;21,833333333333332;1,7938931297709924;1;40,3;1
CRR_316;23;14;117;21,785375000000016;15;384;722;25,6;1,8802083333333333;0;23;1
CRR_317;26;17;170;28,433664926022658;15;766;1146;51,06666666666667;1,4960835509138382;2;95,41350000000001;2
CRR_318;30;18;106;19,83907894736842;12;342;639;28,5;1,868421052631579;1;95,41350000000001;2
CRR_319;14;8;58;18,127811320754716;5;159;294;31,8;1,849056603773585;0;14;1
CRR_320;15;8;56;9,172413793103487;6;174;346;29,0;1,9885057471264367;1;5,122997213994881e+19;411
CRR_321;27;10;52;-41,118382352941154;2;153;308;76,5;2,0130718954248366;1;5,122997213994881e+19;411
